Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,AFF GDP Q_n-4,AFF GDP Q_n-5,AFF GDP Q_n-6,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,NINO3.4 SST Q_n-4,NINO3.4 SST Q_n-5,NINO3.4 SST Q_n-6,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,Area Harvested Q_n-4,Area Harvested Q_n-5,Area Harvested Q_n-6,PALAY YIELD Q_n
Northern Samar,2019,4,Irrigated Palay,391370.6,395738.8,420920.0,529638.9,396871.1,406440.8,27.173333333333332,28.49,27.63,27.62,27.266666666666666,27.646666666666665,440.0,325.0,418.0,2048.0,345.0,338.0,433.0,1672.0
Northern Samar,2020,1,Irrigated Palay,513509.3,391370.6,395738.8,420920.0,529638.9,396871.1,27.213333333333335,27.173333333333332,28.49,27.63,27.62,27.266666666666666,1385.0,440.0,325.0,418.0,2048.0,345.0,338.0,4467.25
Northern Samar,2020,2,Irrigated Palay,442374.6,513509.3,391370.6,395738.8,420920.0,529638.9,27.290000000000003,27.213333333333335,27.173333333333332,28.49,27.63,27.62,2068.0,1385.0,440.0,325.0,418.0,2048.0,345.0,6606.0
Northern Samar,2020,3,Irrigated Palay,423957.9,442374.6,513509.3,391370.6,395738.8,420920.0,27.776666666666667,27.290000000000003,27.213333333333335,27.173333333333332,28.49,27.63,346.0,2068.0,1385.0,440.0,325.0,418.0,2048.0,1251.0
Northern Samar,2020,4,Irrigated Palay,410313.2,423957.9,442374.6,513509.3,391370.6,395738.8,26.55,27.776666666666667,27.290000000000003,27.213333333333335,27.173333333333332,28.49,441.0,346.0,2068.0,1385.0,440.0,325.0,418.0,1680.0
Northern Samar,2021,1,Irrigated Palay,551778.0,410313.2,423957.9,442374.6,513509.3,391370.6,25.63,26.55,27.776666666666667,27.290000000000003,27.213333333333335,27.173333333333332,1549.0,441.0,346.0,2068.0,1385.0,440.0,325.0,4448.0
Northern Samar,2021,2,Irrigated Palay,486938.0,551778.0,410313.2,423957.9,442374.6,513509.3,26.076666666666668,25.63,26.55,27.776666666666667,27.290000000000003,27.213333333333335,350.0,1549.0,441.0,346.0,2068.0,1385.0,440.0,1065.0
Northern Samar,2021,3,Irrigated Palay,453832.3,486938.0,551778.0,410313.2,423957.9,442374.6,27.49,26.076666666666668,25.63,26.55,27.776666666666667,27.290000000000003,395.0,350.0,1549.0,441.0,346.0,2068.0,1385.0,1390.0
Northern Samar,2021,4,Irrigated Palay,433483.8,453832.3,486938.0,551778.0,410313.2,423957.9,26.74,27.49,26.076666666666668,25.63,26.55,27.776666666666667,426.0,395.0,350.0,1549.0,441.0,346.0,2068.0,1445.0
Northern Samar,2022,1,Irrigated Palay,580232.6,433483.8,453832.3,486938.0,551778.0,410313.2,25.856666666666666,26.74,27.49,26.076666666666668,25.63,26.55,1545.0,426.0,395.0,350.0,1549.0,441.0,346.0,4015.0
Northern Samar,2022,2,Irrigated Palay,499972.7,580232.6,433483.8,453832.3,486938.0,551778.0,26.03,25.856666666666666,26.74,27.49,26.076666666666668,25.63,360.0,1545.0,426.0,395.0,350.0,1549.0,441.0,1075.0
Northern Samar,2022,3,Irrigated Palay,480440.7,499972.7,580232.6,433483.8,453832.3,486938.0,26.903333333333336,26.03,25.856666666666666,26.74,27.49,26.076666666666668,395.0,360.0,1545.0,426.0,395.0,350.0,1549.0,1394.25
Northern Samar,2022,4,Irrigated Palay,484834.0,480440.7,499972.7,580232.6,433483.8,453832.3,26.143333333333334,26.903333333333336,26.03,25.856666666666666,26.74,27.49,424.71,395.0,360.0,1545.0,426.0,395.0,350.0,1495.56
Northern Samar,2023,1,Irrigated Palay,638842.5,484834.0,480440.7,499972.7,580232.6,433483.8,25.873333333333335,26.143333333333334,26.903333333333336,26.03,25.856666666666666,26.74,1547.0,424.71,395.0,360.0,1545.0,426.0,395.0,4059.0
Northern Samar,2023,2,Irrigated Palay,566966.6,638842.5,484834.0,480440.7,499972.7,580232.6,26.46666666666667,25.873333333333335,26.143333333333334,26.903333333333336,26.03,25.856666666666666,336.0,1547.0,424.71,395.0,360.0,1545.0,426.0,917.76
Northern Samar,2023,3,Irrigated Palay,503276.0,566966.6,638842.5,484834.0,480440.7,499972.7,28.310000000000002,26.46666666666667,25.873333333333335,26.143333333333334,26.903333333333336,26.03,394.0,336.0,1547.0,424.71,395.0,360.0,1545.0,1387.0
Northern Samar,2023,4,Irrigated Palay,511362.3,503276.0,566966.6,638842.5,484834.0,480440.7,28.286666666666665,28.310000000000002,26.46666666666667,25.873333333333335,26.143333333333334,26.903333333333336,423.0,394.0,336.0,1547.0,424.71,395.0,360.0,1482.0
Northern Samar,2024,1,Irrigated Palay,703554.3,511362.3,503276.0,566966.6,638842.5,484834.0,28.573333333333334,28.286666666666665,28.310000000000002,26.46666666666667,25.873333333333335,26.143333333333334,1450.0,423.0,394.0,336.0,1547.0,424.71,395.0,3918.0
Samar,1991,1,Irrigated Palay,68165.9,53027.8,56557.5,57509.0,59752.8,48903.4,26.846666666666664,26.996666666666666,27.7,26.746666666666666,26.290000000000003,26.386666666666667,920.0,1200.0,640.0,110.0,1070.0,1020.0,630.0,1043.0
Samar,1994,2,Irrigated Palay,91738.8,104628.6,62458.1,71961.1,79063.6,93417.7,26.87,26.866666666666664,27.123333333333335,28.173333333333332,27.08666666666667,26.563333333333333,80.0,1570.0,1610.0,30.0,110.0,980.0,2400.0,141.0
Samar,1994,3,Irrigated Palay,87405.3,91738.8,104628.6,62458.1,71961.1,79063.6,27.906666666666666,26.87,26.866666666666664,27.123333333333335,28.173333333333332,27.08666666666667,910.0,80.0,1570.0,1610.0,30.0,110.0,980.0,1456.0
Samar,1994,4,Irrigated Palay,79050.2,87405.3,91738.8,104628.6,62458.1,71961.1,27.209999999999997,27.906666666666666,26.87,26.866666666666664,27.123333333333335,28.173333333333332,1300.0,910.0,80.0,1570.0,1610.0,30.0,110.0,2353.0
Samar,1995,1,Irrigated Palay,114037.0,79050.2,87405.3,91738.8,104628.6,62458.1,27.63,27.209999999999997,27.906666666666666,26.87,26.866666666666664,27.123333333333335,1620.0,1300.0,910.0,80.0,1570.0,1610.0,30.0,2916.0
Samar,1995,2,Irrigated Palay,97631.4,114037.0,79050.2,87405.3,91738.8,104628.6,27.406666666666666,27.63,27.209999999999997,27.906666666666666,26.87,26.866666666666664,140.0,1620.0,1300.0,910.0,80.0,1570.0,1610.0,253.0
Samar,1995,3,Irrigated Palay,91833.8,97631.4,114037.0,79050.2,87405.3,91738.8,27.63,27.406666666666666,27.63,27.209999999999997,27.906666666666666,26.87,1000.0,140.0,1620.0,1300.0,910.0,80.0,1570.0,1800.0
Samar,1995,4,Irrigated Palay,95039.6,91833.8,97631.4,114037.0,79050.2,87405.3,26.506666666666664,27.63,27.406666666666666,27.63,27.209999999999997,27.906666666666666,1200.0,1000.0,140.0,1620.0,1300.0,910.0,80.0,2148.0
Samar,1996,1,Irrigated Palay,127416.9,95039.6,91833.8,97631.4,114037.0,79050.2,25.786666666666665,26.506666666666664,27.63,27.406666666666666,27.63,27.209999999999997,1600.0,1200.0,1000.0,140.0,1620.0,1300.0,910.0,3136.0
Samar,1996,2,Irrigated Palay,111239.9,127416.9,95039.6,91833.8,97631.4,114037.0,26.093333333333334,25.786666666666665,26.506666666666664,27.63,27.406666666666666,27.63,139.0,1600.0,1200.0,1000.0,140.0,1620.0,1300.0,250.0
Samar,1996,3,Irrigated Palay,106899.1,111239.9,127416.9,95039.6,91833.8,97631.4,27.30666666666667,26.093333333333334,25.786666666666665,26.506666666666664,27.63,27.406666666666666,1000.0,139.0,1600.0,1200.0,1000.0,140.0,1620.0,1840.0
Samar,1996,4,Irrigated Palay,103514.7,106899.1,111239.9,127416.9,95039.6,91833.8,26.643333333333334,27.30666666666667,26.093333333333334,25.786666666666665,26.506666666666664,27.63,1300.0,1000.0,139.0,1600.0,1200.0,1000.0,140.0,2353.0
Samar,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,127416.9,95039.6,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,25.786666666666665,26.506666666666664,1600.0,1300.0,1000.0,139.0,1600.0,1200.0,1000.0,4000.0
Samar,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,111239.9,127416.9,26.39,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,25.786666666666665,155.0,1600.0,1300.0,1000.0,139.0,1600.0,1200.0,310.0
Samar,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,106899.1,111239.9,28.166666666666668,26.39,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,1010.0,155.0,1600.0,1300.0,1000.0,139.0,1600.0,1848.0
Samar,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,103514.7,106899.1,28.583333333333332,28.166666666666668,26.39,26.21666666666667,26.643333333333334,27.30666666666667,1310.0,1010.0,155.0,1600.0,1300.0,1000.0,139.0,2410.0
Samar,1998,1,Irrigated Palay,137046.0,99570.3,106215.2,113363.8,125319.5,103514.7,28.8,28.583333333333332,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1603.0,1310.0,1010.0,155.0,1600.0,1300.0,1000.0,3206.0
Samar,1998,2,Irrigated Palay,112724.5,137046.0,99570.3,106215.2,113363.8,125319.5,28.493333333333336,28.8,28.583333333333332,28.166666666666668,26.39,26.21666666666667,155.0,1603.0,1310.0,1010.0,155.0,1600.0,1300.0,240.0
Samar,1998,3,Irrigated Palay,103829.1,112724.5,137046.0,99570.3,106215.2,113363.8,27.863333333333333,28.493333333333336,28.8,28.583333333333332,28.166666666666668,26.39,400.0,155.0,1603.0,1310.0,1010.0,155.0,1600.0,720.0
Samar,1998,4,Irrigated Palay,100814.7,103829.1,112724.5,137046.0,99570.3,106215.2,25.86,27.863333333333333,28.493333333333336,28.8,28.583333333333332,28.166666666666668,1310.0,400.0,155.0,1603.0,1310.0,1010.0,155.0,2358.0
Samar,1999,1,Irrigated Palay,131848.1,100814.7,103829.1,112724.5,137046.0,99570.3,25.28333333333333,25.86,27.863333333333333,28.493333333333336,28.8,28.583333333333332,1605.0,1310.0,400.0,155.0,1603.0,1310.0,1010.0,3531.0
Samar,1999,2,Irrigated Palay,129091.1,131848.1,100814.7,103829.1,112724.5,137046.0,25.650000000000002,25.28333333333333,25.86,27.863333333333333,28.493333333333336,28.8,157.0,1605.0,1310.0,400.0,155.0,1603.0,1310.0,314.0
Samar,1999,3,Irrigated Palay,117599.4,129091.1,131848.1,100814.7,103829.1,112724.5,26.796666666666667,25.650000000000002,25.28333333333333,25.86,27.863333333333333,28.493333333333336,1010.0,157.0,1605.0,1310.0,400.0,155.0,1603.0,2020.0
Samar,1999,4,Irrigated Palay,113313.6,117599.4,129091.1,131848.1,100814.7,103829.1,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,25.86,27.863333333333333,1315.0,1010.0,157.0,1605.0,1310.0,400.0,155.0,2577.0
Samar,2000,1,Irrigated Palay,148640.2,113313.6,117599.4,129091.1,131848.1,100814.7,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,25.86,1603.0,1315.0,1010.0,157.0,1605.0,1310.0,400.0,3270.0
Samar,2000,2,Irrigated Palay,125530.2,148640.2,113313.6,117599.4,129091.1,131848.1,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,158.0,1603.0,1315.0,1010.0,157.0,1605.0,1310.0,322.0
Samar,2000,3,Irrigated Palay,124887.5,125530.2,148640.2,113313.6,117599.4,129091.1,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,1014.0,158.0,1603.0,1315.0,1010.0,157.0,1605.0,2292.0
Samar,2000,4,Irrigated Palay,113497.5,124887.5,125530.2,148640.2,113313.6,117599.4,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,1309.0,1014.0,158.0,1603.0,1315.0,1010.0,157.0,2487.0
Samar,2001,1,Irrigated Palay,151564.7,113497.5,124887.5,125530.2,148640.2,113313.6,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,1603.0,1309.0,1014.0,158.0,1603.0,1315.0,1010.0,3366.0
Samar,2001,2,Irrigated Palay,122880.6,151564.7,113497.5,124887.5,125530.2,148640.2,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,158.0,1603.0,1309.0,1014.0,158.0,1603.0,1315.0,330.0
Samar,2001,3,Irrigated Palay,125987.5,122880.6,151564.7,113497.5,124887.5,125530.2,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,1014.0,158.0,1603.0,1309.0,1014.0,158.0,1603.0,2373.0
Samar,2001,4,Irrigated Palay,121929.4,125987.5,122880.6,151564.7,113497.5,124887.5,26.86,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,1311.0,1014.0,158.0,1603.0,1309.0,1014.0,158.0,2556.0
Samar,2002,1,Irrigated Palay,164560.6,121929.4,125987.5,122880.6,151564.7,113497.5,26.326666666666668,26.86,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,1606.0,1311.0,1014.0,158.0,1603.0,1309.0,1014.0,4079.0
Samar,2002,2,Irrigated Palay,139121.7,164560.6,121929.4,125987.5,122880.6,151564.7,26.763333333333335,26.326666666666668,26.86,27.403333333333336,26.28333333333333,25.856666666666666,160.0,1606.0,1311.0,1014.0,158.0,1603.0,1309.0,342.0
Samar,2002,3,Irrigated Palay,133602.0,139121.7,164560.6,121929.4,125987.5,122880.6,28.073333333333334,26.763333333333335,26.326666666666668,26.86,27.403333333333336,26.28333333333333,1016.0,160.0,1606.0,1311.0,1014.0,158.0,1603.0,2398.0
Samar,2002,4,Irrigated Palay,131605.2,133602.0,139121.7,164560.6,121929.4,125987.5,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,26.86,27.403333333333336,1313.0,1016.0,160.0,1606.0,1311.0,1014.0,158.0,2639.0
Samar,2003,1,Irrigated Palay,180752.5,131605.2,133602.0,139121.7,164560.6,121929.4,27.92,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,26.86,1606.0,1313.0,1016.0,160.0,1606.0,1311.0,1014.0,4160.0
Samar,2003,2,Irrigated Palay,148870.5,180752.5,131605.2,133602.0,139121.7,164560.6,27.52333333333333,27.92,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,160.0,1606.0,1313.0,1016.0,160.0,1606.0,1311.0,344.0
Samar,2003,3,Irrigated Palay,140507.6,148870.5,180752.5,131605.2,133602.0,139121.7,27.44,27.52333333333333,27.92,27.683333333333334,28.073333333333334,26.763333333333335,1020.0,160.0,1606.0,1313.0,1016.0,160.0,1606.0,2458.0
Samar,2003,4,Irrigated Palay,139398.9,140507.6,148870.5,180752.5,131605.2,133602.0,27.073333333333334,27.44,27.52333333333333,27.92,27.683333333333334,28.073333333333334,1315.0,1020.0,160.0,1606.0,1313.0,1016.0,160.0,2762.0
Samar,2004,1,Irrigated Palay,191659.6,139398.9,140507.6,148870.5,180752.5,131605.2,27.066666666666666,27.073333333333334,27.44,27.52333333333333,27.92,27.683333333333334,1612.0,1315.0,1020.0,160.0,1606.0,1313.0,1016.0,4288.0
Samar,2004,2,Irrigated Palay,175281.0,191659.6,139398.9,140507.6,148870.5,180752.5,26.91,27.066666666666666,27.073333333333334,27.44,27.52333333333333,27.92,160.0,1612.0,1315.0,1020.0,160.0,1606.0,1313.0,338.0
Samar,2004,3,Irrigated Palay,171867.2,175281.0,191659.6,139398.9,140507.6,148870.5,27.80333333333333,26.91,27.066666666666666,27.073333333333334,27.44,27.52333333333333,1022.0,160.0,1612.0,1315.0,1020.0,160.0,1606.0,2463.0
Samar,2004,4,Irrigated Palay,175144.1,171867.2,175281.0,191659.6,139398.9,140507.6,27.566666666666666,27.80333333333333,26.91,27.066666666666666,27.073333333333334,27.44,1318.0,1022.0,160.0,1612.0,1315.0,1020.0,160.0,2834.0
Samar,2005,1,Irrigated Palay,222223.9,175144.1,171867.2,175281.0,191659.6,139398.9,27.366666666666664,27.566666666666666,27.80333333333333,26.91,27.066666666666666,27.073333333333334,1616.0,1318.0,1022.0,160.0,1612.0,1315.0,1020.0,4525.0
Samar,2005,2,Irrigated Palay,188460.1,222223.9,175144.1,171867.2,175281.0,191659.6,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,26.91,27.066666666666666,160.0,1616.0,1318.0,1022.0,160.0,1612.0,1315.0,339.0
Samar,2005,3,Irrigated Palay,180793.2,188460.1,222223.9,175144.1,171867.2,175281.0,27.98,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,26.91,1022.0,160.0,1616.0,1318.0,1022.0,160.0,1612.0,2326.0
Samar,2005,4,Irrigated Palay,186337.0,180793.2,188460.1,222223.9,175144.1,171867.2,26.99,27.98,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,1325.0,1022.0,160.0,1616.0,1318.0,1022.0,160.0,2919.0
Samar,2006,1,Irrigated Palay,244281.1,186337.0,180793.2,188460.1,222223.9,175144.1,26.276666666666667,26.99,27.98,27.21666666666667,27.366666666666664,27.566666666666666,1620.0,1325.0,1022.0,160.0,1616.0,1318.0,1022.0,4892.0
Samar,2006,2,Irrigated Palay,210596.4,244281.1,186337.0,180793.2,188460.1,222223.9,26.09,26.276666666666667,26.99,27.98,27.21666666666667,27.366666666666664,160.0,1620.0,1325.0,1022.0,160.0,1616.0,1318.0,344.0
Samar,2006,3,Irrigated Palay,202886.6,210596.4,244281.1,186337.0,180793.2,188460.1,27.709999999999997,26.09,26.276666666666667,26.99,27.98,27.21666666666667,1022.0,160.0,1620.0,1325.0,1022.0,160.0,1616.0,2606.0
Samar,2006,4,Irrigated Palay,203640.3,202886.6,210596.4,244281.1,186337.0,180793.2,27.266666666666666,27.709999999999997,26.09,26.276666666666667,26.99,27.98,1325.0,1022.0,160.0,1620.0,1325.0,1022.0,160.0,2942.0
Samar,2007,1,Irrigated Palay,258094.3,203640.3,202886.6,210596.4,244281.1,186337.0,27.61,27.266666666666666,27.709999999999997,26.09,26.276666666666667,26.99,1625.0,1325.0,1022.0,160.0,1620.0,1325.0,1022.0,5005.0
Samar,2007,2,Irrigated Palay,225815.3,258094.3,203640.3,202886.6,210596.4,244281.1,27.103333333333335,27.61,27.266666666666666,27.709999999999997,26.09,26.276666666666667,175.0,1625.0,1325.0,1022.0,160.0,1620.0,1325.0,510.0
Samar,2007,3,Irrigated Palay,225863.8,225815.3,258094.3,203640.3,202886.6,210596.4,27.573333333333334,27.103333333333335,27.61,27.266666666666666,27.709999999999997,26.09,1026.0,175.0,1625.0,1325.0,1022.0,160.0,1620.0,2969.0
Samar,2007,4,Irrigated Palay,225946.3,225863.8,225815.3,258094.3,203640.3,202886.6,26.37,27.573333333333334,27.103333333333335,27.61,27.266666666666666,27.709999999999997,1445.0,1026.0,175.0,1625.0,1325.0,1022.0,160.0,5247.0
Samar,2008,1,Irrigated Palay,301804.3,225946.3,225863.8,225815.3,258094.3,203640.3,25.48333333333333,26.37,27.573333333333334,27.103333333333335,27.61,27.266666666666666,1040.0,1445.0,1026.0,175.0,1625.0,1325.0,1022.0,3058.0
Samar,2008,2,Irrigated Palay,267036.3,301804.3,225946.3,225863.8,225815.3,258094.3,25.506666666666664,25.48333333333333,26.37,27.573333333333334,27.103333333333335,27.61,699.0,1040.0,1445.0,1026.0,175.0,1625.0,1325.0,2152.0
Samar,2008,3,Irrigated Palay,293394.2,267036.3,301804.3,225946.3,225863.8,225815.3,27.070000000000004,25.506666666666664,25.48333333333333,26.37,27.573333333333334,27.103333333333335,1509.0,699.0,1040.0,1445.0,1026.0,175.0,1625.0,5669.0
Samar,2008,4,Irrigated Palay,274774.3,293394.2,267036.3,301804.3,225946.3,225863.8,26.793333333333333,27.070000000000004,25.506666666666664,25.48333333333333,26.37,27.573333333333334,1410.0,1509.0,699.0,1040.0,1445.0,1026.0,175.0,5405.0
Samar,2009,1,Irrigated Palay,333368.4,274774.3,293394.2,267036.3,301804.3,225946.3,26.290000000000003,26.793333333333333,27.070000000000004,25.506666666666664,25.48333333333333,26.37,1125.0,1410.0,1509.0,699.0,1040.0,1445.0,1026.0,3540.0
Samar,2009,2,Irrigated Palay,296534.9,333368.4,274774.3,293394.2,267036.3,301804.3,26.166666666666668,26.290000000000003,26.793333333333333,27.070000000000004,25.506666666666664,25.48333333333333,699.0,1125.0,1410.0,1509.0,699.0,1040.0,1445.0,2177.0
Samar,2009,3,Irrigated Palay,287441.7,296534.9,333368.4,274774.3,293394.2,267036.3,27.94666666666667,26.166666666666668,26.290000000000003,26.793333333333333,27.070000000000004,25.506666666666664,1509.0,699.0,1125.0,1410.0,1509.0,699.0,1040.0,5701.0
Samar,2009,4,Irrigated Palay,273942.3,287441.7,296534.9,333368.4,274774.3,293394.2,27.633333333333336,27.94666666666667,26.166666666666668,26.290000000000003,26.793333333333333,27.070000000000004,1410.0,1509.0,699.0,1125.0,1410.0,1509.0,699.0,5538.0
Samar,2010,1,Irrigated Palay,362066.3,273942.3,287441.7,296534.9,333368.4,274774.3,28.09,27.633333333333336,27.94666666666667,26.166666666666668,26.290000000000003,26.793333333333333,1125.0,1410.0,1509.0,699.0,1125.0,1410.0,1509.0,3465.0
Samar,2010,2,Irrigated Palay,312501.2,362066.3,273942.3,287441.7,296534.9,333368.4,28.12,28.09,27.633333333333336,27.94666666666667,26.166666666666668,26.290000000000003,699.0,1125.0,1410.0,1509.0,699.0,1125.0,1410.0,2125.0
Samar,2010,3,Irrigated Palay,292304.1,312501.2,362066.3,273942.3,287441.7,296534.9,27.776666666666667,28.12,28.09,27.633333333333336,27.94666666666667,26.166666666666668,1459.0,699.0,1125.0,1410.0,1509.0,699.0,1125.0,5183.0
Samar,2010,4,Irrigated Palay,293158.5,292304.1,312501.2,362066.3,273942.3,287441.7,25.843333333333334,27.776666666666667,28.12,28.09,27.633333333333336,27.94666666666667,1459.0,1459.0,699.0,1125.0,1410.0,1509.0,699.0,5068.0
Samar,2011,1,Irrigated Palay,394354.0,293158.5,292304.1,312501.2,362066.3,273942.3,25.393333333333334,25.843333333333334,27.776666666666667,28.12,28.09,27.633333333333336,1343.0,1459.0,1459.0,699.0,1125.0,1410.0,1509.0,4180.0
